Energy_Consumption_kWh,Household_Size,Avg_Temperature_C,Has_AC,Peak_Hours_Usage_kWh,Household_ID_encoded
9.8,2,18.7,1,4.3,4090
7.4,2,16.9,1,3.2,4090
9.9,2,19.7,1,4.0,4090
7.4,2,17.0,1,3.2,4090
7.6,2,17.5,1,3.7,4090
5.6,2,22.8,1,2.8,4090
7.3,2,19.4,1,3.6,4090
14.9,6,17.1,0,5.6,4091
16.1,6,17.4,0,6.2,4091
13.8,6,19.3,0,5.1,4091
15.5,6,12.5,0,5.0,4091
17.5,6,18.9,0,6.8,4091
15.6,6,16.4,0,5.0,4091
15.8,6,17.1,0,5.6,4091
0.5,1,21.5,0,0.2,4092
0.8,1,13.9,0,0.3,4092
3.0,1,20.1,0,1.2,4092
1.8,1,18.5,0,0.7,4092
0.5,1,18.1,0,0.2,4092
0.7,1,17.8,0,0.2,4092
4.5,1,17.4,0,1.8,4092
15.2,4,15.3,1,6.7,4093
14.5,4,15.0,1,6.5,4093
14.7,4,17.1,1,6.0,4093
15.0,4,20.0,1,7.0,4093
14.4,4,14.4,1,6.8,4093
14.8,4,18.2,1,6.1,4093
11.3,4,17.0,1,5.2,4093
13.0,4,11.7,1,5.7,4094
13.1,4,17.0,1,5.6,4094
12.6,4,18.1,1,5.7,4094
15.2,4,19.0,1,7.0,4094
16.3,4,18.1,1,7.8,4094
15.2,4,12.8,1,6.9,4094
12.8,4,15.3,1,5.4,4094
2.7,1,20.2,1,1.2,4095
4.7,1,13.4,1,2.2,4095
4.1,1,17.5,1,1.9,4095
1.6,1,17.3,1,0.7,4095
4.2,1,17.6,1,1.8,4095
4.7,1,15.4,1,2.3,4095
1.3,1,23.8,1,0.5,4095
15.9,4,19.5,1,6.9,4096
16.1,4,13.3,1,6.5,4096
18.0,4,21.2,1,8.4,4096
11.7,4,18.5,1,5.8,4096
15.4,4,20.7,1,6.9,4096
14.5,4,17.5,1,6.4,4096
14.1,4,13.2,1,6.2,4096
6.5,2,14.8,1,3.1,4097
5.3,2,14.4,1,2.2,4097
8.5,2,18.1,1,4.0,4097
7.8,2,15.4,1,3.2,4097
8.3,2,12.3,1,3.8,4097
7.8,2,18.6,1,3.4,4097
11.5,2,19.1,1,4.8,4097
14.9,4,16.8,1,6.9,4098
14.4,4,20.0,1,7.0,4098
12.7,4,17.1,1,6.0,4098
11.9,4,20.6,1,6.0,4098
13.7,4,19.6,1,6.4,4098
13.8,4,19.7,1,6.6,4098
14.8,4,15.6,1,6.4,4098
6.4,3,19.3,0,2.5,4099
8.0,3,14.8,0,3.1,4099
7.1,3,14.4,0,2.6,4099
6.3,3,18.0,0,2.5,4099
7.9,3,20.2,0,3.1,4099
6.1,3,18.7,0,2.1,4099
5.8,3,18.5,0,1.8,4099
18.0,6,15.9,1,8.1,4100
18.0,6,16.1,1,8.3,4100
18.0,6,13.5,1,9.2,4100
18.0,6,17.3,1,9.1,4100
18.0,6,21.2,1,9.9,4100
18.0,6,19.8,1,9.7,4100
18.0,6,19.6,1,8.5,4100
11.9,5,17.3,0,4.5,4101
12.6,5,15.4,0,4.3,4101
13.3,5,14.0,0,4.1,4101
12.7,5,15.4,0,3.8,4101
15.0,5,16.8,0,4.6,4101
12.6,5,17.1,0,4.2,4101
10.8,5,16.6,0,3.2,4101
5.9,2,17.5,0,1.8,4102
6.5,2,16.9,0,2.0,4102
3.5,2,15.2,0,1.2,4102
3.9,2,15.8,0,1.6,4102
6.6,2,14.2,0,2.1,4102
4.6,2,12.5,0,1.4,4102
3.9,2,17.7,0,1.3,4102
11.6,3,17.9,1,5.8,4103
12.2,3,16.0,1,5.8,4103
7.1,3,20.4,1,3.2,4103
12.6,3,14.9,1,6.0,4103
9.2,3,16.3,1,4.3,4103
11.2,3,17.8,1,4.9,4103
9.7,3,13.6,1,4.5,4103
14.7,6,19.1,0,4.9,4104
16.9,6,20.4,0,5.9,4104
17.5,6,15.7,0,5.4,4104
16.3,6,18.0,0,5.0,4104
15.8,6,15.4,0,5.1,4104
14.3,6,16.2,0,4.7,4104
13.8,6,21.2,0,5.1,4104
3.0,1,11.3,0,1.0,4105
4.2,1,22.6,0,1.5,4105
3.4,1,14.6,0,1.2,4105
0.5,1,20.0,0,0.2,4105
1.0,1,19.0,0,0.3,4105
1.5,1,20.1,0,0.6,4105
3.4,1,17.8,0,1.2,4105
5.7,2,19.8,0,2.0,4106
6.7,2,15.4,0,2.2,4106
4.6,2,17.1,0,1.6,4106
8.0,2,18.9,0,3.0,4106
0.6,2,19.6,0,0.2,4106
6.6,2,13.3,0,2.4,4106
2.7,2,21.7,0,0.9,4106
17.1,5,16.5,1,7.1,4107
16.6,5,18.4,1,8.1,4107
18.0,5,18.4,1,8.7,4107
17.3,5,14.8,1,7.3,4107
18.0,5,17.1,1,8.5,4107
18.0,5,14.3,1,8.7,4107
17.2,5,16.8,1,7.8,4107
18.0,6,21.9,1,9.9,4108
18.0,6,20.0,1,9.5,4108
18.0,6,10.2,1,8.8,4108
18.0,6,15.9,1,8.2,4108
18.0,6,16.6,1,9.0,4108
18.0,6,16.1,1,9.4,4108
18.0,6,16.0,1,8.9,4108
12.3,5,15.3,0,4.6,4109
12.2,5,13.3,0,4.6,4109
11.0,5,13.7,0,4.1,4109
10.8,5,19.3,0,4.0,4109
12.7,5,17.5,0,4.9,4109
11.4,5,22.7,0,3.5,4109
14.1,5,18.7,0,5.1,4109
0.5,1,16.3,0,0.2,4110
2.2,1,16.8,0,0.7,4110
2.6,1,22.3,0,0.9,4110
1.2,1,16.0,0,0.4,4110
4.1,1,17.7,0,1.4,4110
1.6,1,16.4,0,0.6,4110
1.7,1,17.8,0,0.5,4110
1.7,1,16.5,1,0.7,4111
4.1,1,15.1,1,1.8,4111
2.2,1,17.8,1,0.9,4111
5.7,1,21.8,1,2.8,4111
2.7,1,19.5,1,1.3,4111
4.9,1,20.3,1,2.2,4111
4.4,1,15.4,1,2.2,4111
9.3,2,21.1,1,4.0,4112
6.6,2,14.4,1,3.3,4112
5.2,2,18.0,1,2.1,4112
7.8,2,13.6,1,3.6,4112
8.9,2,22.3,1,4.1,4112
5.3,2,19.4,1,2.3,4112
10.5,2,15.5,1,4.6,4112
14.0,4,14.9,1,6.2,4113
15.7,4,21.1,1,7.6,4113
13.7,4,18.9,1,6.5,4113
16.0,4,11.9,1,6.5,4113
14.3,4,17.5,1,6.3,4113
13.7,4,16.0,1,6.8,4113
13.2,4,18.8,1,5.3,4113
6.6,1,20.7,1,3.2,4114
3.9,1,16.6,1,1.9,4114
3.4,1,16.9,1,1.6,4114
6.0,1,20.1,1,2.6,4114
2.0,1,20.8,1,0.9,4114
3.2,1,16.4,1,1.4,4114
4.2,1,17.1,1,1.9,4114
18.0,6,16.2,0,6.5,4115
14.8,6,17.8,0,4.5,4115
14.4,6,14.3,0,4.5,4115
15.5,6,19.3,0,5.9,4115
12.7,6,19.5,0,4.2,4115
13.5,6,18.7,0,4.2,4115
16.3,6,15.2,0,5.8,4115
11.6,4,18.7,1,4.9,4116
15.4,4,19.8,1,7.0,4116
10.1,4,14.5,1,4.4,4116
12.2,4,16.0,1,5.4,4116
15.7,4,14.7,1,6.9,4116
15.9,4,20.6,1,7.7,4116
17.4,4,15.1,1,8.1,4116
10.3,3,17.7,1,4.4,4117
10.8,3,12.9,1,4.5,4117
10.1,3,19.5,1,4.4,4117
12.7,3,19.8,1,5.1,4117
11.3,3,19.1,1,4.7,4117
9.7,3,16.0,1,4.7,4117
11.5,3,19.8,1,4.9,4117
15.4,5,14.3,0,5.1,4118
13.8,5,19.5,0,5.2,4118
14.0,5,13.3,0,5.1,4118
11.4,5,15.9,0,4.5,4118
13.0,5,21.9,0,4.5,4118
12.3,5,17.5,0,4.4,4118
12.3,5,17.2,0,3.8,4118
16.6,4,16.5,1,6.6,4119
14.6,4,18.5,1,6.5,4119
14.4,4,18.4,1,5.9,4119
15.3,4,15.5,1,7.2,4119
16.3,4,14.9,1,8.1,4119
14.3,4,15.9,1,5.9,4119
14.4,4,16.6,1,6.8,4119
12.1,5,16.9,0,4.0,4120
12.3,5,17.5,0,4.9,4120
12.6,5,18.1,0,4.0,4120
10.7,5,15.7,0,4.0,4120
15.0,5,21.7,0,5.7,4120
11.8,5,18.7,0,4.4,4120
11.1,5,18.6,0,4.4,4120
8.7,4,18.1,0,3.1,4121
8.9,4,16.2,0,3.1,4121
9.3,4,15.1,0,3.2,4121
8.8,4,17.9,0,2.8,4121
12.6,4,18.4,0,3.9,4121
7.8,4,16.6,0,2.7,4121
11.7,4,18.6,0,4.5,4121
11.3,3,12.8,1,4.5,4122
9.4,3,15.8,1,3.9,4122
12.8,3,23.0,1,5.2,4122
10.9,3,17.1,1,5.1,4122
12.0,3,22.4,1,5.5,4122
14.0,3,13.7,1,7.0,4122
9.5,3,18.8,1,4.4,4122
2.0,1,16.9,0,0.7,4123
3.7,1,20.4,0,1.4,4123
3.1,1,15.3,0,0.9,4123
0.5,1,19.2,0,0.2,4123
3.0,1,18.3,0,1.0,4123
3.2,1,20.0,0,1.3,4123
2.3,1,19.6,0,0.8,4123
5.6,3,15.0,0,1.7,4124
5.5,3,13.7,0,2.0,4124
4.9,3,15.7,0,1.5,4124
8.3,3,15.7,0,3.3,4124
8.1,3,21.7,0,3.1,4124
9.0,3,14.8,0,2.7,4124
6.9,3,20.0,0,2.5,4124
1.9,1,19.7,1,0.9,4125
7.4,1,22.3,1,3.1,4125
4.9,1,17.5,1,2.0,4125
4.1,1,17.2,1,2.0,4125
3.8,1,16.1,1,1.6,4125
4.7,1,13.2,1,2.3,4125
5.2,1,19.0,1,2.2,4125
4.1,1,16.2,1,1.7,4126
2.5,1,21.7,1,1.1,4126
3.4,1,16.3,1,1.4,4126
6.2,1,21.5,1,3.1,4126
2.6,1,14.2,1,1.2,4126
4.9,1,14.5,1,2.3,4126
2.0,1,16.1,1,0.9,4126
15.8,5,17.2,0,5.9,4127
11.8,5,16.8,0,4.1,4127
12.5,5,17.5,0,4.1,4127
12.8,5,19.6,0,4.2,4127
14.5,5,19.3,0,4.6,4127
12.6,5,17.2,0,4.4,4127
11.4,5,18.4,0,3.8,4127
17.1,6,17.4,0,5.3,4128
15.0,6,17.1,0,5.0,4128
13.3,6,19.5,0,4.3,4128
16.9,6,17.9,0,5.8,4128
12.9,6,18.9,0,4.1,4128
15.4,6,15.0,0,5.6,4128
15.6,6,17.7,0,4.9,4128
9.1,3,16.0,0,2.8,4129
8.2,3,20.0,0,2.9,4129
8.2,3,18.0,0,3.0,4129
5.9,3,14.1,0,1.9,4129
8.0,3,17.8,0,2.9,4129
5.5,3,14.7,0,1.8,4129
8.3,3,21.5,0,2.9,4129
13.4,4,17.4,1,5.4,4130
15.1,4,17.1,1,6.3,4130
14.4,4,18.0,1,6.1,4130
13.2,4,18.3,1,5.4,4130
15.0,4,22.5,1,6.2,4130
16.5,4,16.6,1,7.8,4130
11.9,4,16.5,1,5.3,4130
6.5,3,19.9,0,2.1,4131
7.8,3,18.8,0,3.0,4131
8.1,3,16.1,0,3.0,4131
7.1,3,15.5,0,2.6,4131
6.6,3,17.1,0,2.5,4131
10.5,3,18.0,0,4.1,4131
10.0,3,17.0,0,3.7,4131
17.0,5,19.1,1,7.1,4132
16.7,5,18.7,1,7.6,4132
18.0,5,15.5,1,8.9,4132
17.7,5,15.6,1,8.8,4132
18.0,5,20.3,1,7.6,4132
17.9,5,14.0,1,8.0,4132
15.9,5,17.9,1,7.0,4132
2.0,1,14.7,0,0.7,4133
1.5,1,17.2,0,0.5,4133
2.6,1,16.4,0,0.9,4133
3.4,1,19.3,0,1.3,4133
1.1,1,17.8,0,0.4,4133
3.2,1,20.1,0,1.1,4133
0.9,1,15.7,0,0.3,4133
15.0,5,19.9,0,4.7,4134
10.8,5,14.3,0,3.3,4134
13.3,5,17.0,0,4.1,4134
12.0,5,10.0,0,4.6,4134
13.5,5,19.0,0,5.3,4134
9.9,5,20.7,0,3.6,4134
12.2,5,13.5,0,4.8,4134
5.5,2,18.0,0,1.8,4135
4.8,2,17.5,0,1.7,4135
5.0,2,15.2,0,1.9,4135
5.3,2,13.7,0,2.1,4135
2.7,2,15.2,0,0.9,4135
3.2,2,21.7,0,1.1,4135
6.3,2,17.9,0,2.5,4135
5.2,2,17.7,0,1.7,4136
3.9,2,14.7,0,1.4,4136
5.2,2,12.2,0,2.0,4136
3.8,2,21.4,0,1.5,4136
3.8,2,18.8,0,1.2,4136
7.3,2,18.5,0,2.6,4136
6.1,2,11.5,0,1.9,4136
10.1,4,16.5,0,3.9,4137
8.1,4,19.4,0,2.9,4137
11.5,4,13.6,0,4.0,4137
12.1,4,15.9,0,4.0,4137
9.2,4,17.4,0,3.4,4137
9.4,4,19.3,0,2.9,4137
8.9,4,21.0,0,3.5,4137
11.4,5,21.0,0,4.2,4138
13.6,5,17.5,0,4.9,4138
11.4,5,16.2,0,4.1,4138
15.5,5,13.0,0,5.7,4138
10.9,5,19.5,0,3.5,4138
12.5,5,15.0,0,4.4,4138
14.5,5,17.3,0,4.8,4138
12.9,4,16.6,1,6.3,4139
13.4,4,14.5,1,6.5,4139
17.1,4,24.3,1,7.4,4139
11.4,4,18.0,1,4.8,4139
14.7,4,17.6,1,5.9,4139
12.5,4,15.3,1,5.0,4139
13.0,4,17.2,1,5.7,4139
8.0,4,15.5,0,3.0,4140
12.6,4,16.8,0,4.1,4140
11.5,4,18.6,0,3.8,4140
10.3,4,18.0,0,3.1,4140
11.6,4,17.7,0,4.6,4140
10.6,4,16.1,0,3.5,4140
8.4,4,20.3,0,3.0,4140
3.8,2,19.8,0,1.4,4141
6.2,2,19.2,0,2.2,4141
4.3,2,16.4,0,1.6,4141
6.7,2,17.5,0,2.7,4141
3.6,2,20.1,0,1.3,4141
7.3,2,16.2,0,2.4,4141
4.4,2,14.4,0,1.4,4141
14.7,4,15.4,1,6.6,4142
16.2,4,21.2,1,7.8,4142
12.6,4,16.0,1,5.7,4142
15.0,4,17.2,1,7.1,4142
14.5,4,17.6,1,7.1,4142
14.0,4,19.7,1,6.4,4142
11.7,4,17.9,1,5.1,4142
5.4,2,17.2,1,2.4,4143
5.7,2,19.9,1,2.4,4143
9.5,2,13.9,1,3.8,4143
5.5,2,18.1,1,2.4,4143
9.2,2,18.7,1,3.8,4143
6.4,2,17.4,1,2.8,4143
7.1,2,15.5,1,3.0,4143
2.6,1,16.4,1,1.3,4144
6.6,1,14.3,1,3.0,4144
6.2,1,18.6,1,2.8,4144
2.0,1,13.7,1,0.9,4144
3.9,1,24.1,1,1.7,4144
4.6,1,15.1,1,2.0,4144
6.1,1,17.8,1,2.5,4144
11.6,5,20.8,0,4.0,4145
10.9,5,17.7,0,3.4,4145
10.0,5,16.9,0,3.2,4145
14.5,5,20.2,0,4.8,4145
10.5,5,13.1,0,3.9,4145
11.3,5,16.4,0,3.4,4145
11.9,5,21.6,0,4.5,4145
7.7,4,14.2,0,2.6,4146
8.6,4,19.3,0,3.3,4146
9.0,4,21.5,0,3.1,4146
8.4,4,17.6,0,2.7,4146
12.9,4,16.0,0,4.8,4146
9.8,4,21.5,0,3.9,4146
11.1,4,18.6,0,3.6,4146
10.0,2,22.4,1,4.7,4147
5.4,2,17.7,1,2.4,4147
5.1,2,18.2,1,2.5,4147
9.9,2,18.3,1,4.7,4147
9.2,2,19.2,1,4.5,4147
8.6,2,19.0,1,3.9,4147
7.1,2,11.9,1,3.2,4147
9.2,3,14.8,0,3.0,4148
8.6,3,20.5,0,3.1,4148
8.9,3,22.2,0,2.7,4148
8.1,3,18.5,0,2.8,4148
5.8,3,15.7,0,2.0,4148
5.8,3,18.4,0,1.8,4148
10.3,3,19.1,0,3.9,4148
14.6,4,19.5,1,6.8,4149
16.7,4,22.2,1,7.1,4149
11.6,4,15.1,1,5.1,4149
14.6,4,16.4,1,5.9,4149
16.8,4,24.0,1,7.4,4149
14.9,4,15.8,1,7.5,4149
12.2,4,14.2,1,5.4,4149
15.8,6,16.3,0,5.5,4150
14.7,6,15.9,0,5.8,4150
14.8,6,14.4,0,4.8,4150
13.5,6,21.4,0,5.0,4150
14.1,6,15.9,0,5.5,4150
13.9,6,12.3,0,5.1,4150
15.2,6,19.9,0,4.8,4150
3.2,1,14.0,1,1.3,4151
3.6,1,16.6,1,1.6,4151
5.0,1,16.4,1,2.3,4151
3.1,1,16.6,1,1.4,4151
6.1,1,20.9,1,2.8,4151
4.1,1,18.1,1,1.7,4151
4.4,1,22.5,1,1.8,4151
1.1,1,14.4,1,0.4,4152
3.3,1,16.8,1,1.4,4152
5.0,1,21.8,1,2.0,4152
5.1,1,13.0,1,2.3,4152
3.7,1,19.1,1,1.6,4152
3.5,1,18.6,1,1.6,4152
4.7,1,22.0,1,2.2,4152
13.1,3,19.2,1,6.3,4153
12.2,3,17.8,1,5.6,4153
10.4,3,17.3,1,4.7,4153
8.8,3,15.8,1,3.8,4153
11.0,3,18.6,1,5.1,4153
8.9,3,14.7,1,4.3,4153
12.1,3,19.9,1,5.6,4153
8.6,2,17.0,1,4.2,4154
6.3,2,18.8,1,2.7,4154
8.6,2,21.8,1,3.9,4154
7.6,2,18.8,1,3.6,4154
8.2,2,22.2,1,3.3,4154
7.3,2,18.9,1,3.3,4154
7.2,2,18.5,1,3.6,4154
8.9,4,16.6,0,3.2,4155
10.0,4,17.3,0,3.9,4155
7.0,4,13.4,0,2.2,4155
11.1,4,23.8,0,3.8,4155
8.3,4,16.4,0,3.0,4155
9.6,4,20.3,0,3.1,4155
9.6,4,18.5,0,3.3,4155
7.2,2,14.4,0,2.4,4156
6.9,2,17.9,0,2.1,4156
4.1,2,15.9,0,1.5,4156
3.2,2,16.9,0,1.0,4156
3.4,2,15.0,0,1.1,4156
4.3,2,15.8,0,1.6,4156
4.0,2,20.8,0,1.2,4156
1.0,1,14.6,1,0.4,4157
4.9,1,17.4,1,2.5,4157
6.2,1,14.2,1,3.0,4157
4.9,1,20.7,1,2.2,4157
2.9,1,22.1,1,1.4,4157
3.1,1,17.2,1,1.3,4157
5.3,1,17.6,1,2.5,4157
7.2,2,14.6,1,3.5,4158
9.1,2,16.6,1,4.1,4158
7.6,2,17.5,1,3.2,4158
7.4,2,16.5,1,3.6,4158
5.1,2,14.7,1,2.4,4158
6.1,2,17.7,1,2.7,4158
6.5,2,16.7,1,3.0,4158
4.1,1,15.4,1,2.0,4159
2.7,1,18.8,1,1.2,4159
5.3,1,19.8,1,2.2,4159
4.2,1,16.7,1,1.9,4159
1.9,1,14.3,1,0.8,4159
5.1,1,14.5,1,2.3,4159
3.8,1,17.6,1,1.8,4159
3.9,2,17.6,0,1.5,4160
3.3,2,16.1,0,1.1,4160
5.6,2,15.6,0,2.1,4160
2.8,2,14.9,0,0.8,4160
4.8,2,15.6,0,1.8,4160
3.5,2,14.3,0,1.3,4160
7.1,2,20.1,0,2.7,4160
7.7,3,18.8,0,2.8,4161
6.1,3,18.7,0,2.2,4161
8.8,3,16.6,0,3.0,4161
7.3,3,18.2,0,2.7,4161
6.7,3,20.0,0,2.6,4161
5.7,3,17.9,0,1.7,4161
5.9,3,20.8,0,2.0,4161
16.5,5,18.1,1,8.2,4162
18.0,5,19.4,1,8.9,4162
18.0,5,16.2,1,8.4,4162
18.0,5,21.5,1,8.7,4162
18.0,5,18.7,1,8.8,4162
17.5,5,18.5,1,7.3,4162
18.0,5,18.6,1,8.7,4162
7.9,3,20.7,0,2.8,4163
7.3,3,13.8,0,2.5,4163
7.6,3,15.0,0,2.8,4163
7.8,3,17.9,0,2.7,4163
7.2,3,17.5,0,2.2,4163
8.1,3,16.1,0,2.5,4163
7.6,3,13.5,0,2.5,4163
11.1,3,17.3,1,5.5,4164
10.0,3,16.2,1,4.3,4164
9.9,3,14.1,1,4.6,4164
9.3,3,23.4,1,4.3,4164
10.4,3,15.2,1,4.5,4164
10.6,3,14.2,1,4.8,4164
9.5,3,16.7,1,4.6,4164
12.2,5,19.4,0,4.4,4165
15.3,5,18.9,0,5.8,4165
11.7,5,21.2,0,4.6,4165
9.9,5,15.0,0,3.1,4165
11.7,5,18.3,0,4.2,4165
13.3,5,15.5,0,5.0,4165
10.2,5,19.9,0,3.9,4165
13.1,5,14.7,0,4.6,4166
10.1,5,18.4,0,3.1,4166
12.7,5,17.6,0,4.3,4166
9.8,5,19.9,0,3.6,4166
10.2,5,18.2,0,3.9,4166
13.2,5,16.3,0,4.5,4166
14.0,5,15.8,0,5.3,4166
10.9,4,15.3,0,4.0,4167
9.9,4,13.3,0,3.7,4167
12.3,4,19.5,0,3.9,4167
9.6,4,15.7,0,3.8,4167
10.9,4,18.0,0,3.5,4167
8.2,4,18.8,0,2.7,4167
8.2,4,12.1,0,2.8,4167
9.2,4,17.5,0,2.8,4168
10.6,4,12.5,0,4.1,4168
9.3,4,20.2,0,3.4,4168
10.7,4,17.4,0,4.2,4168
12.3,4,14.4,0,4.3,4168
10.5,4,18.9,0,3.6,4168
11.0,4,17.4,0,4.2,4168
7.8,3,17.2,0,2.5,4169
9.7,3,20.1,0,3.7,4169
8.0,3,21.8,0,2.5,4169
7.5,3,16.9,0,2.8,4169
5.8,3,17.3,0,2.0,4169
6.8,3,13.1,0,2.1,4169
8.4,3,16.9,0,2.9,4169
7.2,3,14.9,0,2.3,4170
7.0,3,17.5,0,2.5,4170
5.4,3,16.6,0,2.0,4170
5.5,3,15.6,0,2.0,4170
11.3,3,17.9,0,4.4,4170
6.3,3,17.6,0,2.3,4170
6.0,3,15.1,0,2.1,4170
0.5,1,15.3,0,0.2,4171
2.4,1,16.8,0,0.7,4171
2.5,1,19.4,0,0.8,4171
3.0,1,18.7,0,1.0,4171
2.7,1,16.1,0,0.8,4171
0.9,1,18.8,0,0.4,4171
2.9,1,20.4,0,1.1,4171
1.9,1,18.9,1,0.9,4172
2.1,1,20.0,1,0.9,4172
5.2,1,15.9,1,2.2,4172
5.5,1,19.7,1,2.6,4172
3.9,1,19.0,1,1.8,4172
1.6,1,14.0,1,0.7,4172
2.7,1,18.7,1,1.2,4172
15.4,4,16.3,1,6.6,4173
14.8,4,17.5,1,6.7,4173
13.4,4,17.5,1,6.0,4173
16.2,4,17.7,1,7.9,4173
13.4,4,13.9,1,6.0,4173
15.3,4,17.6,1,6.3,4173
10.7,4,12.6,1,5.1,4173
18.0,6,20.0,1,9.3,4174
18.0,6,15.9,1,10.0,4174
18.0,6,21.9,1,9.2,4174
18.0,6,18.1,1,8.2,4174
18.0,6,13.9,1,8.2,4174
18.0,6,14.3,1,8.9,4174
18.0,6,18.5,1,9.3,4174
17.2,6,19.5,0,6.6,4175
13.9,6,14.5,0,4.5,4175
15.8,6,14.0,0,5.0,4175
15.6,6,17.2,0,6.1,4175
17.0,6,15.1,0,5.3,4175
13.3,6,18.7,0,4.7,4175
15.9,6,18.0,0,5.2,4175
17.3,4,18.1,1,7.5,4176
14.9,4,18.6,1,7.2,4176
14.6,4,16.8,1,6.0,4176
14.4,4,16.6,1,6.7,4176
13.3,4,15.4,1,5.4,4176
13.3,4,19.2,1,5.9,4176
15.5,4,20.4,1,7.1,4176
0.5,1,14.7,1,0.2,4177
2.1,1,13.7,1,1.0,4177
7.0,1,17.9,1,3.5,4177
4.8,1,15.2,1,2.4,4177
6.0,1,18.7,1,2.8,4177
5.8,1,19.1,1,2.5,4177
3.6,1,12.5,1,1.7,4177
6.7,1,17.6,1,2.9,4178
3.5,1,15.3,1,1.6,4178
3.2,1,17.3,1,1.4,4178
3.1,1,18.6,1,1.5,4178
2.4,1,12.9,1,1.0,4178
3.9,1,14.3,1,1.6,4178
4.9,1,17.9,1,2.3,4178
18.0,6,15.1,1,8.3,4179
18.0,6,16.0,1,9.2,4179
18.0,6,12.9,1,8.5,4179
18.0,6,17.0,1,9.3,4179
18.0,6,18.6,1,9.1,4179
18.0,6,14.9,1,8.2,4179
18.0,6,13.4,1,8.9,4179
6.0,2,12.3,0,1.8,4180
4.1,2,19.5,0,1.4,4180
6.8,2,16.6,0,2.6,4180
3.7,2,13.8,0,1.2,4180
4.1,2,15.1,0,1.5,4180
5.4,2,17.4,0,1.8,4180
7.9,2,15.1,0,2.4,4180
4.1,2,20.3,0,1.3,4181
4.3,2,19.4,0,1.7,4181
8.0,2,16.8,0,3.2,4181
5.5,2,17.8,0,2.1,4181
5.3,2,20.2,0,2.1,4181
3.2,2,18.9,0,1.3,4181
7.0,2,13.1,0,2.3,4181
1.3,1,20.7,0,0.4,4182
4.7,1,20.8,0,1.5,4182
2.5,1,20.3,0,1.0,4182
3.9,1,21.9,0,1.2,4182
1.4,1,16.9,0,0.5,4182
0.5,1,20.0,0,0.2,4182
3.6,1,14.8,0,1.1,4182
4.9,2,16.0,0,1.6,4183
4.0,2,17.4,0,1.3,4183
5.1,2,15.7,0,1.9,4183
4.1,2,16.7,0,1.5,4183
7.3,2,14.8,0,2.9,4183
4.0,2,16.9,0,1.4,4183
9.5,2,15.5,0,3.2,4183
12.7,5,17.1,0,4.5,4184
12.8,5,19.9,0,4.2,4184
11.6,5,19.6,0,3.8,4184
11.5,5,17.6,0,4.3,4184
11.6,5,18.6,0,3.9,4184
11.5,5,14.9,0,4.5,4184
11.1,5,15.1,0,4.1,4184
15.4,4,17.8,1,7.6,4185
14.9,4,14.8,1,7.0,4185
12.3,4,14.9,1,5.9,4185
12.3,4,15.4,1,6.1,4185
13.1,4,18.6,1,5.8,4185
13.5,4,15.5,1,6.1,4185
16.4,4,22.0,1,7.9,4185
11.5,4,20.1,1,4.7,4186
13.7,4,14.9,1,5.5,4186
11.8,4,13.6,1,5.0,4186
14.0,4,15.4,1,6.0,4186
16.3,4,21.5,1,6.9,4186
17.2,4,19.9,1,8.2,4186
12.3,4,17.3,1,5.2,4186
3.8,1,18.4,0,1.2,4187
2.3,1,16.5,0,0.9,4187
4.1,1,16.3,0,1.4,4187
0.7,1,21.1,0,0.2,4187
1.2,1,15.8,0,0.5,4187
1.1,1,17.1,0,0.4,4187
2.6,1,15.8,0,0.8,4187
14.0,3,18.1,1,5.8,4188
7.7,3,18.7,1,3.4,4188
13.1,3,19.8,1,6.4,4188
9.8,3,18.2,1,4.6,4188
12.3,3,13.4,1,5.3,4188
10.1,3,18.3,1,4.9,4188
11.1,3,15.4,1,5.0,4188
18.0,6,22.2,1,8.9,4189
18.0,6,16.7,1,9.5,4189
18.0,6,19.5,1,9.7,4189
18.0,6,19.1,1,8.2,4189
18.0,6,14.5,1,8.1,4189
18.0,6,18.0,1,9.8,4189
18.0,6,19.7,1,9.9,4189
5.8,1,17.5,0,1.9,4190
2.6,1,17.6,0,0.9,4190
4.9,1,20.1,0,1.5,4190
4.4,1,17.6,0,1.7,4190
2.8,1,14.6,0,1.0,4190
3.2,1,16.7,0,1.0,4190
2.0,1,20.7,0,0.7,4190
6.9,2,18.7,1,3.3,4191
6.8,2,19.0,1,2.9,4191
6.5,2,13.1,1,2.9,4191
6.1,2,20.1,1,2.9,4191
7.1,2,17.4,1,2.9,4191
10.2,2,16.2,1,4.5,4191
9.4,2,18.1,1,4.5,4191
18.0,6,17.4,1,9.3,4192
18.0,6,13.0,1,9.8,4192
18.0,6,17.7,1,8.8,4192
18.0,6,20.8,1,9.8,4192
18.0,6,19.6,1,9.8,4192
18.0,6,18.3,1,9.8,4192
18.0,6,15.4,1,9.4,4192
11.2,3,19.3,1,5.2,4193
12.0,3,16.2,1,5.4,4193
14.9,3,13.7,1,7.4,4193
11.4,3,16.5,1,4.6,4193
12.0,3,17.6,1,5.6,4193
12.2,3,21.7,1,6.0,4193
11.6,3,20.1,1,5.1,4193
7.5,2,18.2,1,3.6,4194
8.3,2,21.1,1,3.6,4194
9.3,2,21.6,1,4.4,4194
9.2,2,19.6,1,4.2,4194
4.2,2,17.1,1,1.9,4194
